
complicate	0.25	0.0	0.0	0.0
compliment	0.0	0.0	0.0	0.831
composure	0.0	0.172	0.0	0.0
compress	0.219	0.0	0.0	0.0
compulsion	0.409	0.0	0.0	0.0
conceal	0.0	0.0	0.311	0.0
concealed	0.0	0.438	0.0	0.0
concealment	0.424	0.391	0.0	0.0
concerned	0.0	0.359	0.184	0.0
conciliation	0.0	0.0	0.0	0.364
concussion	0.377	0.0	0.545	0.0
condemn	0.825	0.0	0.0	0.0
condemnation	0.672	0.637	0.754	0.0
condescension	0.576	0.0	0.391	0.0
condolence	0.0	0.0	0.766	0.0
condolences	0.0	0.0	0.594	0.0
confess	0.0	0.0	0.303	0.0
confession	0.0	0.266	0.281	0.0
confessional	0.0	0.225	0.0	0.0
confidence	0.0	0.109	0.0	0.547
confident	0.0	0.094	0.0	0.531
confine	0.547	0.562	0.406	0.0
confined	0.5	0.578	0.531	0.0
confinement	0.531	0.507	0.439	0.0
confiscate	0.394	0.0	0.453	0.0
conflagration	0.561	0.609	0.0	0.0
conflict	0.578	0.641	0.469	0.0
confront	0.582	0.0	0.0	0.0
confusion	0.219	0.281	0.273	0.0
congrats	0.0	0.0	0.0	0.773
congratulatory	0.0	0.0	0.0	0.719
connoisseur	0.0	0.0	0.0	0.333
conquer	0.0	0.391	0.0	0.0
conquest	0.367	0.359	0.0	0.0
consecration	0.0	0.0	0.359	0.235
console	0.0	0.0	0.531	0.0
conspiracy	0.0	0.4	0.0	0.0
conspirator	0.545	0.516	0.0	0.0
conspire	0.0	0.312	0.0	0.0
consternation	0.592	0.359	0.0	0.0
constrain	0.0	0.358	0.0	0.0
constraint	0.455	0.5	0.288	0.0
contagion	0.0	0.688	0.0	0.0
contagious	0.0	0.72	0.0	0.25
contaminated	0.0	0.61	0.594	0.0
contempt	0.672	0.359	0.0	0.0
contemptible	0.764	0.0	0.0	0.0
contemptuous	0.69	0.0	0.0	0.0
content	0.0	0.0	0.0	0.688
contented	0.0	0.0	0.0	0.588
contentious	0.578	0.344	0.0	0.0
contentment	0.0	0.0	0.0	0.672
contraband	0.281	0.464	0.0	0.0
contradict	0.409	0.0	0.0	0.0
controversial	0.359	0.0	0.0	0.0
convict	0.621	0.594	0.469	0.0
cookies	0.0	0.0	0.0	0.344
coop	0.156	0.0	0.0	0.0
cop	0.0	0.273	0.0	0.0
coping	0.0	0.0	0.219	0.0
copycat	0.227	0.0	0.0	0.0
coronation	0.0	0.0	0.0	0.515
corpse	0.0	0.0	0.75	0.0
corrosive	0.0	0.636	0.0	0.0
corrupting	0.672	0.562	0.565	0.0
corse	0.0	0.0	0.359	0.0
couch	0.0	0.0	0.06	0.0
counsellor	0.059	0.094	0.0	0.0
countdown	0.0	0.156	0.0	0.0
countrymusic	0.0	0.0	0.0	0.212
countryside	0.0	0.0	0.0	0.25
coup	0.578	0.0	0.0	0.0
courageous	0.0	0.154	0.0	0.0
court	0.199	0.284	0.0	0.0
courtship	0.0	0.0	0.0	0.375
cousins	0.0	0.0	0.0	0.318
cove	0.0	0.141	0.0	0.203
coward	0.0	0.578	0.484	0.0
cowardice	0.0	0.567	0.652	0.0
cowardly	0.0	0.531	0.0	0.0
coy	0.0	0.162	0.0	0.0
coyote	0.0	0.422	0.0	0.0
cozy	0.0	0.0	0.0	0.583
crabby	0.455	0.0	0.0	0.0
cracked	0.422	0.484	0.0	0.0
cradle	0.0	0.0	0.0	0.247
crafts	0.0	0.0	0.0	0.312
cram	0.0	0.312	0.0	0.0
cranky	0.653	0.0	0.0	0.0
crash	0.0	0.734	0.5	0.0
crazed	0.75	0.656	0.0	0.0
craziness	0.0	0.0	0.0	0.188
crazy	0.5	0.519	0.368	0.0
cream	0.0	0.0	0.0	0.061
create	0.0	0.0	0.0	0.288
creativity	0.0	0.0	0.0	0.484
creature	0.0	0.34	0.0	0.0
cremation	0.0	0.0	0.621	0.0
crescendo	0.0	0.0	0.0	0.485
cretins	0.516	0.0	0.0	0.0
cried	0.0	0.0	0.719	0.0
crime	0.672	0.719	0.0	0.0
criminal	0.714	0.766	0.0	0.0
criminality	0.578	0.642	0.0	0.0
cringe	0.0	0.578	0.5	0.0
cripple	0.0	0.703	0.719	0.0
crippled	0.0	0.0	0.836	0.0
crippling	0.0	0.817	0.0	0.0
crisis	0.0	0.766	0.0	0.0
critical	0.0	0.0	0.0	0.116
criticise	0.0	0.0	0.453	0.0
criticism	0.318	0.0	0.484	0.0
criticize	0.516	0.469	0.469	0.0
crocodile	0.0	0.7	0.0	0.0
cross	0.561	0.203	0.156	0.0
crouch	0.0	0.266	0.0	0.0
crouching	0.0	0.297	0.0	0.0
crowds	0.0	0.266	0.0	0.0
crowning	0.0	0.0	0.0	0.485
crucifixion	0.712	0.891	0.859	0.0
cruel	0.758	0.656	0.609	0.0
cruelly	0.672	0.658	0.0	0.0
cruelty	0.833	0.797	0.812	0.0
cruising	0.0	0.0	0.0	0.556
crumbling	0.0	0.0	0.594	0.0
crunch	0.318	0.0	0.0	0.0
crusade	0.328	0.392	0.0	0.0
crushed	0.672	0.812	0.703	0.0
crushing	0.735	0.672	0.609	0.0
cry	0.0	0.0	0.75	0.0
crying	0.0	0.0	0.781	0.0
crypt	0.0	0.566	0.594	0.0
cuddle	0.0	0.0	0.0	0.636
cuddled	0.0	0.0	0.0	0.703
cuddles	0.0	0.0	0.0	0.662
cuddling	0.0	0.0	0.0	0.766
cult	0.0	0.518	0.0	0.0
cumbersome	0.0	0.0	0.344	0.0
cupping	0.0	0.266	0.172	0.0
cur	0.422	0.359	0.0	0.0
curriculum	0.063	0.0	0.0	0.0
curse	0.688	0.578	0.608	0.0
cursed	0.574	0.734	0.625	0.0
cursing	0.625	0.0	0.0	0.0
cussed	0.619	0.0	0.0	0.0
custom	0.0	0.0	0.0	0.188
cutie	0.0	0.0	0.0	0.515
cutter	0.0	0.344	0.0	0.0
cutthroat	0.667	0.664	0.0	0.0
cutting	0.485	0.484	0.422	0.0
cyanide	0.0	0.797	0.0	0.0
cyclone	0.0	0.688	0.0	0.0
cyst	0.0	0.391	0.422	0.0
cytomegalovirus	0.0	0.0	0.5	0.0
dabbling	0.234	0.0	0.0	0.0
daemon	0.641	0.625	0.391	0.0
dagger	0.0	0.609	0.0	0.0
damage	0.578	0.0	0.578	0.0
damages	0.0	0.0	0.576	0.0
dame	0.03	0.0	0.0	0.0
damn	0.735	0.0	0.0	0.0
damnation	0.906	0.812	0.75	0.0
damper	0.0	0.0	0.5	0.0
dance	0.0	0.0	0.0	0.545
dancing	0.0	0.0	0.0	0.797
danger	0.0	0.802	0.719	0.0
dangerous	0.0	0.75	0.0	0.0
dangerously	0.0	0.766	0.0	0.0
dangit	0.394	0.0	0.0	0.0
dark	0.0	0.0	0.545	0.0
darken	0.0	0.471	0.406	0.0
darkened	0.0	0.61	0.438	0.0
darkness	0.227	0.516	0.409	0.0
darkside	0.547	0.0	0.0	0.0
darling	0.0	0.0	0.0	0.578
dart	0.0	0.359	0.0	0.0
dashed	0.328	0.297	0.469	0.0
dastardly	0.672	0.641	0.0	0.0
date	0.0	0.0	0.0	0.344
datenight	0.0	0.0	0.0	0.484
daughter	0.0	0.0	0.0	0.547
dawn	0.0	0.0	0.0	0.333
dawned	0.0	0.15	0.0	0.0
daymade	0.0	0.0	0.0	0.514
dayoff	0.0	0.0	0.0	0.531
deadline	0.0	0.312	0.0	0.0
deadlines	0.0	0.188	0.0	0.0
deadly	0.758	0.875	0.898	0.0
deal	0.0	0.0	0.0	0.312
dearest	0.0	0.0	0.0	0.672
death	0.574	0.843	0.915	0.0
debacle	0.0	0.438	0.609	0.0
debauchery	0.0	0.656	0.0	0.0
debt	0.0	0.0	0.391	0.0
decay	0.0	0.557	0.482	0.0
decayed	0.0	0.0	0.516	0.0
deceased	0.0	0.0	0.891	0.0
deceit	0.484	0.594	0.562	0.0
deceitful	0.0	0.0	0.562	0.0
deceive	0.547	0.0	0.562	0.0
deceived	0.562	0.0	0.0	0.0
december	0.0	0.0	0.0	0.167
decomposed	0.0	0.0	0.672	0.0
decomposition	0.0	0.469	0.703	0.0
decorating	0.0	0.0	0.0	0.303
decry	0.548	0.0	0.0	0.0
defamation	0.0	0.484	0.0	0.0
defamatory	0.625	0.0	0.0	0.0
default	0.0	0.226	0.121	0.0
defeated	0.0	0.0	0.75	0.0
defect	0.348	0.0	0.0	0.0
defection	0.0	0.398	0.0	0.0
defend	0.0	0.25	0.0	0.0
defendant	0.266	0.328	0.359	0.0
defense	0.425	0.258	0.0	0.0
defenseless	0.0	0.547	0.526	0.0
defiance	0.552	0.5	0.0	0.0
defiant	0.578	0.0	0.0	0.0
deflate	0.312	0.0	0.438	0.0
deflation	0.0	0.297	0.0	0.0
deformed	0.0	0.0	0.703	0.0
deformity	0.0	0.547	0.703	0.0
defraud	0.424	0.0	0.0	0.0
defunct	0.0	0.0	0.518	0.0
defy	0.5	0.344	0.312	0.0
degeneracy	0.531	0.0	0.578	0.0
degrading	0.0	0.562	0.609	0.0
delay	0.197	0.141	0.373	0.0
deleterious	0.438	0.422	0.0	0.0
delicious	0.0	0.0	0.0	0.579
delight	0.0	0.0	0.0	0.765
delighted	0.0	0.0	0.0	0.891
delightful	0.0	0.0	0.0	0.818
delinquent	0.281	0.0	0.0	0.0
delirious	0.0	0.0	0.439	0.0
delirium	0.0	0.0	0.576	0.0
deliverance	0.0	0.0	0.0	0.348
deluge	0.0	0.287	0.402	0.0
delusion	0.406	0.422	0.516	0.0
delusional	0.5	0.25	0.0	0.0
demand	0.485	0.0	0.0	0.0
demented	0.0	0.641	0.0	0.0
dementia	0.0	0.641	0.688	0.0
demise	0.0	0.641	0.717	0.0
demolish	0.824	0.0	0.636	0.0
demolished	0.0	0.0	0.625	0.0
demon	0.735	0.906	0.594	0.0
demonic	0.828	0.859	0.656	0.0
demonstrative	0.0	0.0	0.242	0.25
demoralized	0.0	0.578	0.781	0.0
denied	0.0	0.0	0.578	0.0
denounce	0.652	0.0	0.0	0.0
dentist	0.0	0.312	0.0	0.0
dentistry	0.0	0.375	0.0	0.0
dentists	0.0	0.438	0.0	0.0
denunciation	0.713	0.456	0.0	0.0
deny	0.438	0.0	0.0	0.0
depart	0.0	0.0	0.234	0.0
departed	0.0	0.0	0.558	0.0
departure	0.0	0.0	0.438	0.0
dependence	0.0	0.234	0.328	0.0
deplorable	0.766	0.609	0.75	0.0
deplore	0.734	0.0	0.576	0.0
deport	0.0	0.406	0.5	0.0
deportation	0.422	0.517	0.594	0.0
depraved	0.591	0.734	0.688	0.0
depravity	0.516	0.0	0.0	0.0
depreciate	0.315	0.0	0.0	0.0
depreciated	0.297	0.297	0.46	0.0
depreciation	0.0	0.359	0.0	0.0
depress	0.0	0.422	0.755	0.0
depressed	0.297	0.469	0.859	0.0
depressing	0.0	0.0	0.906	0.0
depression	0.0	0.508	0.925	0.0
depressive	0.0	0.0	0.75	0.0
depresson	0.0	0.422	0.0	0.0
deprivation	0.621	0.578	0.672	0.0
deprived	0.0	0.0	0.594	0.0
deranged	0.706	0.703	0.0	0.0
derision	0.5	0.0	0.0	0.0
derogation	0.5	0.547	0.491	0.0
derogatory	0.562	0.453	0.609	0.0
descent	0.0	0.391	0.377	0.0
desecration	0.848	0.578	0.781	0.0
desert	0.206	0.359	0.344	0.0
deserted	0.348	0.531	0.688	0.0
deserve	0.176	0.0	0.0	0.0
desire	0.0	0.0	0.0	0.484
desist	0.453	0.0	0.0	0.0
desolation	0.0	0.667	0.797	0.0
despair	0.382	0.641	0.812	0.0
despairing	0.0	0.474	0.672	0.0
desperation	0.0	0.719	0.75	0.0
despicable	0.828	0.0	0.0	0.0
despise	0.75	0.0	0.0	0.0
despotic	0.0	0.656	0.0	0.0
despotism	0.453	0.609	0.453	0.0
destination	0.0	0.109	0.17	0.281
destiny	0.0	0.0	0.0	0.484
destitute	0.0	0.455	0.766	0.0
destroyed	0.788	0.754	0.844	0.0
destroyer	0.812	0.75	0.0	0.0
destroying	0.844	0.844	0.734	0.0
destruction	0.656	0.797	0.0	0.0
destructive	0.797	0.812	0.0	0.0
detainee	0.409	0.516	0.438	0.0
detention	0.0	0.0	0.344	0.0
deteriorate	0.0	0.641	0.625	0.0
deteriorated	0.0	0.0	0.365	0.0
deterioration	0.344	0.562	0.536	0.0
detest	0.838	0.0	0.0	0.0
detonate	0.0	0.766	0.0	0.0
detonation	0.781	0.0	0.0	0.0
detract	0.242	0.0	0.0	0.0
devastate	0.682	0.792	0.797	0.0
devastated	0.0	0.0	0.912	0.0
devastating	0.561	0.719	0.875	0.0
devastation	0.765	0.906	0.917	0.0
deviation	0.0	0.0	0.422	0.0
devil	0.719	0.828	0.576	0.0
devilish	0.0	0.734	0.0	0.0
devotional	0.0	0.0	0.0	0.359
devout	0.0	0.0	0.0	0.273
diabolical	0.788	0.703	0.0	0.0
diagnosis	0.0	0.391	0.0	0.0
diamond	0.0	0.0	0.0	0.5
diary	0.0	0.0	0.0	0.25
diatribe	0.606	0.0	0.0	0.0
dickhead	0.824	0.0	0.0	0.0
dicks	0.703	0.0	0.0	0.0
dictator	0.0	0.656	0.0	0.0
dictatorial	0.53	0.0	0.0	0.0
dictatorship	0.676	0.734	0.509	0.0
die	0.0	0.766	0.773	0.0
died	0.0	0.0	0.906	0.0
difficult	0.0	0.359	0.0	0.0
difficulties	0.0	0.0	0.421	0.0
difficulty	0.379	0.234	0.5	0.0
dignity	0.0	0.0	0.0	0.5
dike	0.0	0.328	0.0	0.0
dilapidated	0.0	0.0	0.609	0.0
diminish	0.0	0.0	0.438	0.0
dinosaur	0.0	0.453	0.0	0.0
dire	0.0	0.578	0.609	0.0
disability	0.0	0.0	0.648	0.0
disable	0.0	0.558	0.529	0.0
disabled	0.0	0.406	0.672	0.0
disagree	0.389	0.0	0.0	0.0
disagreeing	0.453	0.0	0.333	0.0
disagreement	0.348	0.0	0.438	0.0
disallowed	0.308	0.406	0.328	0.0
disapointment	0.29	0.0	0.0	0.0
disappear	0.0	0.422	0.0	0.0
disappoint	0.409	0.0	0.609	0.0
disappointed	0.348	0.0	0.636	0.0
disappointing	0.0	0.0	0.625	0.0
disappointment	0.0	0.0	0.594	0.0
disapproval	0.0	0.0	0.469	0.0
disapprove	0.364	0.38	0.453	0.0
disapproved	0.485	0.0	0.438	0.0
disapproving	0.453	0.0	0.438	0.0
disaster	0.721	0.875	0.758	0.0
disastrous	0.72	0.875	0.734	0.0
discipline	0.0	0.344	0.0	0.0
disclaim	0.344	0.0	0.0	0.0
discolored	0.0	0.0	0.219	0.0
discomfort	0.0	0.0	0.5	0.0
disconnect	0.0	0.0	0.359	0.0
disconnected	0.0	0.0	0.438	0.0
disconnects	0.281	0.0	0.0	0.0
discontent	0.424	0.234	0.543	0.0
discontinuity	0.0	0.312	0.297	0.0
discord	0.576	0.0	0.0	0.0
discourage	0.0	0.281	0.547	0.0
discriminate	0.576	0.0	0.453	0.0
discrimination	0.606	0.391	0.578	0.0
disdain	0.719	0.0	0.0	0.0
disease	0.341	0.688	0.665	0.0
diseased	0.0	0.734	0.766	0.0
disembodied	0.0	0.531	0.66	0.0
disfigured	0.508	0.625	0.703	0.0
disgrace	0.484	0.0	0.812	0.0
disgraced	0.608	0.0	0.734	0.0
disgraceful	0.547	0.0	0.0	0.0
disgruntled	0.693	0.0	0.712	0.0
disgust	0.602	0.406	0.531	0.0
disgusting	0.636	0.484	0.0	0.0
disheartened	0.0	0.0	0.788	0.0
disheartening	0.0	0.0	0.719	0.0
dishonest	0.516	0.0	0.482	0.0
dishonor	0.441	0.484	0.625	0.0
disillusionment	0.375	0.0	0.547	0.0
disinformation	0.152	0.286	0.0	0.0
disintegrate	0.0	0.609	0.0	0.0
dislike	0.469	0.0	0.0	0.0
disliked	0.359	0.0	0.576	0.0
dislocated	0.328	0.438	0.438	0.0
dismal	0.0	0.584	0.562	0.0
dismay	0.54	0.484	0.636	0.0
dismemberment	0.0	0.875	0.766	0.0
dismissal	0.312	0.406	0.686	0.0
disobedience	0.424	0.0	0.0	0.0
disobedient	0.485	0.0	0.0	0.0
disobey	0.469	0.0	0.0	0.0
disorder	0.0	0.406	0.0	0.0
disparage	0.688	0.0	0.672	0.0
disparaging	0.571	0.0	0.609	0.0
disparity	0.547	0.0	0.531	0.0
dispassionate	0.0	0.0	0.422	0.0
dispel	0.0	0.0	0.375	0.0
displaced	0.294	0.438	0.691	0.0
displeased	0.453	0.273	0.516	0.0
dispossessed	0.47	0.578	0.531	0.0
dispute	0.531	0.0	0.0	0.0
disqualified	0.328	0.0	0.435	0.0
disqualify	0.0	0.0	0.375	0.0
disreputable	0.368	0.453	0.0	0.0
disrespect	0.394	0.0	0.0	0.0
disrespectful	0.516	0.343	0.5	0.0
disrupting	0.5	0.0	0.0	0.0
disruption	0.469	0.453	0.0	0.0
dissension	0.561	0.0	0.0	0.0
disservice	0.485	0.0	0.258	0.0
dissident	0.485	0.422	0.0	0.0
dissolution	0.391	0.375	0.48	0.0
dissonance	0.53	0.0	0.0	0.0
distracted	0.197	0.0	0.0	0.0
distracting	0.182	0.0	0.0	0.0
distraught	0.0	0.0	0.812	0.0
distress	0.469	0.656	0.594	0.0
distressed	0.0	0.406	0.0	0.0
distressing	0.371	0.562	0.0	0.0
distrust	0.516	0.531	0.0	0.0
disturbance	0.576	0.459	0.484	0.0
disturbed	0.559	0.0	0.5	0.0
disused	0.382	0.0	0.0	0.0
ditty	0.0	0.0	0.0	0.141
divided	0.0	0.0	0.172	0.0
divine	0.0	0.0	0.0	0.641
divorce	0.516	0.484	0.623	0.0
doldrums	0.0	0.0	0.453	0.0
dole	0.0	0.0	0.219	0.0
doll	0.0	0.0	0.0	0.234
dollhouse	0.0	0.0	0.0	0.182
dolor	0.0	0.0	0.5	0.0
dolphin	0.0	0.0	0.0	0.348
dominant	0.0	0.406	0.0	0.0
dominate	0.5	0.438	0.0	0.0
domination	0.688	0.566	0.469	0.0
dominion	0.0	0.328	0.0	0.0
dontlikeyou	0.712	0.0	0.0	0.0
dontmess	0.576	0.0	0.0	0.0
dontmesswithme	0.75	0.0	0.0	0.0
dontpanic	0.0	0.378	0.0	0.0
dontunderstand	0.242	0.0	0.0	0.0
doom	0.0	0.828	0.0	0.0
doomed	0.0	0.888	0.766	0.0
doomsday	0.643	0.828	0.75	0.0
doubt	0.0	0.25	0.359	0.0
doubts	0.0	0.308	0.0	0.0
douchebags	0.75	0.0	0.0	0.0
dove	0.0	0.0	0.0	0.312
down	0.0	0.0	0.281	0.0
downfall	0.0	0.5	0.594	0.0
drab	0.0	0.0	0.42	0.0
dragon	0.0	0.594	0.0	0.0
draining	0.0	0.0	0.424	0.0
dramaqueen	0.312	0.0	0.0	0.0
dread	0.0	0.859	0.0	0.0
dreaded	0.0	0.703	0.0	0.0
dreadful	0.562	0.75	0.797	0.0
dreadfully	0.0	0.796	0.797	0.0
dreading	0.0	0.641	0.0	0.0
dream	0.0	0.0	0.0	0.484
dreams	0.0	0.0	0.0	0.559
dreamt	0.0	0.111	0.0	0.0
dreary	0.0	0.0	0.656	0.0
drifted	0.0	0.0	0.266	0.0
drinks	0.0	0.0	0.0	0.273
drones	0.0	0.406	0.0	0.0
drown	0.0	0.844	0.641	0.0
drugged	0.0	0.0	0.5	0.0
dubious	0.0	0.391	0.0	0.0
duel	0.422	0.562	0.0	0.0
dull	0.0	0.0	0.297	0.0
dumbasses	0.712	0.0	0.0	0.0
dumbbitch	0.841	0.0	0.0	0.0
dumps	0.312	0.0	0.516	0.0
dungeon	0.0	0.672	0.0	0.0
dupe	0.312	0.0	0.0	0.0
duplicity	0.318	0.0	0.0	0.0
duress	0.516	0.641	0.625	0.0
dwarfed	0.0	0.281	0.391	0.0
dwelling	0.0	0.0	0.0	0.094
dying	0.455	0.948	0.875	0.0
dysentery	0.0	0.0	0.593	0.0
eager	0.0	0.0	0.0	0.438
eagerness	0.0	0.0	0.0	0.552
earthquake	0.391	0.812	0.734	0.0
ease	0.0	0.0	0.0	0.422
eatingdisorders	0.0	0.578	0.0	0.0
ecstasy	0.0	0.0	0.0	0.906
ecstatic	0.0	0.0	0.0	0.954
edict	0.0	0.375	0.0	0.0
edification	0.0	0.0	0.0	0.333
eeeek	0.0	0.5	0.0	0.0
eeek	0.0	0.562	0.0	0.0
eek	0.0	0.531	0.0	0.0
eel	0.0	0.344	0.0	0.0
effigy	0.439	0.0	0.0	0.0
effyou	0.818	0.0	0.0	0.0
egregious	0.672	0.0	0.0	0.0
ejaculation	0.0	0.0	0.0	0.424
elated	0.0	0.0	0.0	0.894
elation	0.0	0.0	0.0	0.944
elbow	0.117	0.0	0.0	0.0
electric	0.0	0.0	0.0	0.344
elegance	0.0	0.0	0.0	0.609
elegant	0.0	0.0	0.0	0.53
elevation	0.0	0.266	0.0	0.455
elf	0.061	0.185	0.0	0.156
elimination	0.456	0.588	0.516	0.0
elite	0.0	0.0	0.0	0.547
emaciated	0.0	0.516	0.719	0.0
emancipation	0.0	0.0	0.0	0.397
embarrass	0.0	0.0	0.394	0.0
embarrassment	0.0	0.375	0.531	0.0
embolism	0.0	0.516	0.531	0.0
embrace	0.0	0.0	0.0	0.676
emergency	0.0	0.719	0.641	0.0
emetophobia	0.0	0.656	0.0	0.0
emo	0.0	0.0	0.141	0.0
emotional	0.0	0.0	0.438	0.0
emptiness	0.0	0.0	0.727	0.0
empty	0.0	0.0	0.364	0.0
enchant	0.0	0.0	0.0	0.734
enchanted	0.0	0.0	0.0	0.781
enchanting	0.0	0.0	0.0	0.828
encourage	0.0	0.0	0.0	0.5
encouraged	0.0	0.0	0.0	0.656
encouragement	0.0	0.0	0.0	0.545
encroachment	0.0	0.656	0.0	0.0
encumbrance	0.333	0.328	0.441	0.0
endanger	0.0	0.688	0.0	0.0
endangered	0.0	0.656	0.0	0.0
endemic	0.0	0.484	0.5	0.0
endless	0.198	0.297	0.328	0.303
endocarditis	0.0	0.531	0.562	0.0
enemy	0.667	0.625	0.0	0.0
energy	0.0	0.0	0.0	0.422
enforce	0.424	0.516	0.0	0.0
engaged	0.0	0.0	0.0	0.652
engaging	0.0	0.0	0.0	0.485
enigmatic	0.0	0.329	0.0	0.0
enjoy	0.0	0.0	0.0	0.812
enjoying	0.0	0.0	0.0	0.771
enlighten	0.0	0.0	0.0	0.758
enlightenment	0.0	0.0	0.0	0.609
enliven	0.0	0.0	0.0	0.672
enmity	0.51	0.547	0.406	0.0
enraged	0.927	0.0	0.0	0.0
enslaved	0.625	0.781	0.828	0.0
entangled	0.544	0.438	0.377	0.0
entertain	0.0	0.0	0.0	0.773
entertained	0.0	0.0	0.0	0.7
entertaining	0.0	0.0	0.0	0.688
entertainment	0.0	0.0	0.0	0.603
enthusiasm	0.0	0.0	0.0	0.742
enthusiast	0.0	0.0	0.0	0.471
enthusiastic	0.0	0.0	0.0	0.875
epidemic	0.406	0.776	0.688	0.0
epitaph	0.0	0.0	0.531	0.0
equality	0.0	0.0	0.0	0.394
eradicate	0.682	0.0	0.0	0.0
eradication	0.685	0.828	0.0	0.0
erase	0.0	0.303	0.0	0.0
erotic	0.0	0.0	0.0	0.5
error	0.0	0.0	0.25	0.0
erupt	0.742	0.0	0.0	0.0
eruption	0.667	0.672	0.0	0.0
escalate	0.569	0.0	0.0	0.0
escape	0.0	0.406	0.0	0.0
escaped	0.0	0.375	0.0	0.0
eschew	0.324	0.0	0.172	0.0
established	0.0	0.0	0.0	0.303
esteem	0.0	0.0	0.172	0.439
eternal	0.0	0.0	0.0	0.469
eternity	0.0	0.0	0.266	0.0
ethereal	0.0	0.328	0.0	0.0
euphoria	0.0	0.0	0.0	0.922
euthanasia	0.0	0.594	0.927	0.0
evacuate	0.0	0.578	0.0	0.0
evade	0.344	0.344	0.0	0.0
evanescence	0.0	0.0	0.312	0.0
evasion	0.0	0.562	0.484	0.0
eventuality	0.0	0.141	0.0	0.0
evergreen	0.0	0.0	0.0	0.281
everlasting	0.0	0.0	0.0	0.578
everyman	0.0	0.178	0.0	0.0
evict	0.0	0.0	0.5	0.0
eviction	0.435	0.596	0.594	0.0
evil	0.706	0.833	0.672	0.0
exacerbation	0.531	0.516	0.0	0.0
exaggerate	0.263	0.0	0.0	0.0
exalt	0.0	0.0	0.0	0.636
exaltation	0.0	0.0	0.0	0.682
exalted	0.0	0.0	0.0	0.591
exam	0.0	0.359	0.0	0.0
examination	0.0	0.204	0.0	0.0
exasperation	0.424	0.0	0.0	0.0
exceed	0.0	0.0	0.0	0.348
excel	0.0	0.0	0.0	0.5
excellence	0.0	0.0	0.0	0.818
excellent	0.0	0.0	0.0	0.812
excitation	0.172	0.391	0.0	0.891
excite	0.191	0.132	0.0	0.697
excited	0.0	0.0	0.0	0.818
excitement	0.0	0.0	0.0	0.922
exciting	0.0	0.0	0.0	0.853
excluded	0.0	0.0	0.609	0.0
excluding	0.0	0.0	0.281	0.0
exclusion	0.0	0.636	0.5	0.0
excruciating	0.0	0.719	0.0	0.0
execution	0.917	0.844	0.859	0.0
executioner	0.644	0.859	0.667	0.0
exercise	0.0	0.0	0.0	0.258
exhausted	0.0	0.0	0.391	0.0
exhaustion	0.0	0.0	0.375	0.0
exhilaration	0.0	0.0	0.0	0.891
exigent	0.0	0.391	0.0	0.0
exile	0.469	0.516	0.742	0.0
exorcism	0.0	0.8	0.641	0.0
expedient	0.0	0.0	0.0	0.25
expel	0.656	0.438	0.414	0.0
experience	0.0	0.0	0.0	0.375
expire	0.0	0.0	0.562	0.0
expletive	0.672	0.0	0.0	0.0
explode	0.859	0.828	0.5	0.0
explosion	0.0	0.879	0.0	0.0
explosions	0.0	0.0	0.0	0.061
explosive	0.894	0.859	0.0	0.0
expose	0.0	0.375	0.0	0.0
expulsion	0.641	0.547	0.469	0.0
exquisite	0.0	0.0	0.0	0.688
exterminate	0.0	0.81	0.736	0.0
extermination	0.824	0.797	0.0	0.0
extinct	0.0	0.0	0.703	0.0
extinguish	0.394	0.0	0.0	0.0
extrajudicial	0.0	0.422	0.0	0.0
exuberance	0.0	0.0	0.0	0.922
fab	0.0	0.0	0.0	0.531
fabulous	0.0	0.0	0.0	0.922
failing	0.234	0.531	0.641	0.0
failure	0.0	0.578	0.812	0.0
fain	0.0	0.0	0.0	0.167
fainting	0.0	0.422	0.359	0.0
faith	0.0	0.0	0.0	0.453
faithful	0.0	0.0	0.0	0.529
faithfulness	0.0	0.0	0.0	0.553
faithless	0.0	0.0	0.609	0.0
fall	0.0	0.0	0.418	0.0
fallacious	0.424	0.0	0.0	0.0
falling	0.0	0.0	0.422	0.0
fallout	0.0	0.0	0.469	0.0
falsehood	0.25	0.0	0.0	0.0
falsification	0.379	0.0	0.0	0.0
falter	0.0	0.438	0.0	0.0
familiarity	0.0	0.0	0.0	0.333
family	0.0	0.0	0.0	0.5
familytime	0.0	0.0	0.0	0.515
famine	0.0	0.0	0.812	0.0
fanaticism	0.0	0.344	0.0	0.0
fancy	0.0	0.0	0.0	0.516
fanfare	0.0	0.0	0.0	0.594
fang	0.0	0.516	0.0	0.0
fangs	0.0	0.672	0.0	0.0
farewell	0.0	0.0	0.438	0.0
fasting	0.0	0.0	0.22	0.0
fat	0.0	0.0	0.203	0.0
fatal	0.712	0.828	0.922	0.0
fatality	0.0	0.906	0.766	0.0
fatigued	0.0	0.0	0.406	0.0
fatty	0.0	0.0	0.312	0.0
fault	0.0	0.0	0.406	0.0
faulty	0.375	0.0	0.0	0.0
favor	0.0	0.0	0.0	0.348
favorable	0.0	0.0	0.0	0.561
favorite	0.0	0.0	0.0	0.688
favoriteholiday	0.0	0.0	0.0	0.844
fear	0.5	0.828	0.0	0.0
feared	0.0	0.782	0.0	0.0
fearful	0.0	0.766	0.766	0.0
fearfully	0.0	0.656	0.609	0.0
fearing	0.0	0.808	0.0	0.0
